Hour in year,Julian Day,DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 2m [m/s]
7640,318.3333333,11/15/2013,8,12.5242
7641,318.375,11/15/2013,9,11.4423
7642,318.4166667,11/15/2013,10,9.7646
7643,318.4583333,11/15/2013,11,7.5429
7644,318.5,11/15/2013,12,6.2113
7645,318.5416667,11/15/2013,13,4.4393
7646,318.5833333,11/15/2013,14,5.138
7647,318.625,11/15/2013,15,2.7013
7648,318.6666667,11/15/2013,16,1.1227
7649,318.7083333,11/15/2013,17,3.1871
7650,318.75,11/15/2013,18,3.5178
7651,318.7916667,11/15/2013,19,3.7691
7652,318.8333333,11/15/2013,20,4.3991
7653,318.875,11/15/2013,21,4.2035
7654,318.9166667,11/15/2013,22,2.6474
7655,318.9583333,11/15/2013,23,3.3474
7656,319,11/16/2013,0,6.358
7657,319.0416667,11/16/2013,1,5.4617
7658,319.0833333,11/16/2013,2,2.5837
7659,319.125,11/16/2013,3,4.5891
7660,319.1666667,11/16/2013,4,5.0809
7661,319.2083333,11/16/2013,5,6.2401
7662,319.25,11/16/2013,6,7.855
7663,319.2916667,11/16/2013,7,9.3828
7664,319.3333333,11/16/2013,8,6.2701
7665,319.375,11/16/2013,9,3.7471
7666,319.4166667,11/16/2013,10,5.6578
7667,319.4583333,11/16/2013,11,5.2273
7668,319.5,11/16/2013,12,5.8483
7669,319.5416667,11/16/2013,13,6.3919
7670,319.5833333,11/16/2013,14,4.2115
7671,319.625,11/16/2013,15,4.0534
7672,319.6666667,11/16/2013,16,4.3898
7673,319.7083333,11/16/2013,17,10.7351
7674,319.75,11/16/2013,18,12.7285
7675,319.7916667,11/16/2013,19,6.7318
7676,319.8333333,11/16/2013,20,6.3544
7677,319.875,11/16/2013,21,7.1825
7678,319.9166667,11/16/2013,22,8.6855
7679,319.9583333,11/16/2013,23,6.6655
7680,320,11/17/2013,0,6.0468
7681,320.0416667,11/17/2013,1,6.7545
7682,320.0833333,11/17/2013,2,4.138
7683,320.125,11/17/2013,3,3.4211
7684,320.1666667,11/17/2013,4,4.4864
7685,320.2083333,11/17/2013,5,2.653
7686,320.25,11/17/2013,6,5.4579
7687,320.2916667,11/17/2013,7,4.8023
7688,320.3333333,11/17/2013,8,3.7805
7689,320.375,11/17/2013,9,5.0534
7690,320.4166667,11/17/2013,10,4.5041
7691,320.4583333,11/17/2013,11,3.6454
7692,320.5,11/17/2013,12,4.9404
7693,320.5416667,11/17/2013,13,6.7491
7694,320.5833333,11/17/2013,14,9.981
7695,320.625,11/17/2013,15,10.0423
7696,320.6666667,11/17/2013,16,8.8568
7697,320.7083333,11/17/2013,17,8.4946
7698,320.75,11/17/2013,18,7.577
7699,320.7916667,11/17/2013,19,9.0807
7700,320.8333333,11/17/2013,20,6.7279
7701,320.875,11/17/2013,21,5.1699
7702,320.9166667,11/17/2013,22,6.0268
7703,320.9583333,11/17/2013,23,2.861
7704,321,11/18/2013,0,1.9977
7705,321.0416667,11/18/2013,1,2.3726
7706,321.0833333,11/18/2013,2,3.7144
7707,321.125,11/18/2013,3,1.3936
7708,321.1666667,11/18/2013,4,1.5844
7709,321.2083333,11/18/2013,5,2.0867
7710,321.25,11/18/2013,6,2.0254
7711,321.2916667,11/18/2013,7,1.6423
7712,321.3333333,11/18/2013,8,1.393
7713,321.375,11/18/2013,9,1.3113
7714,321.4166667,11/18/2013,10,1.4856
7715,321.4583333,11/18/2013,11,2.7697
7716,321.5,11/18/2013,12,3.7386
7717,321.5416667,11/18/2013,13,3.778
7718,321.5833333,11/18/2013,14,3.9477
7719,321.625,11/18/2013,15,2.2795
7720,321.6666667,11/18/2013,16,3.4148
7721,321.7083333,11/18/2013,17,1.6195
7722,321.75,11/18/2013,18,1.159
7723,321.7916667,11/18/2013,19,1.0682
7724,321.8333333,11/18/2013,20,1.4618
7725,321.875,11/18/2013,21,1.6661
7726,321.9166667,11/18/2013,22,1.6839
7727,321.9583333,11/18/2013,23,1.3684
7728,322,11/19/2013,0,2.5178
7729,322.0416667,11/19/2013,1,2.6949
7730,322.0833333,11/19/2013,2,1.9609
7731,322.125,11/19/2013,3,1.4945
7732,322.1666667,11/19/2013,4,1.4755
7733,322.2083333,11/19/2013,5,1.6994
7734,322.25,11/19/2013,6,1.491
7735,322.2916667,11/19/2013,7,1.1268
7736,322.3333333,11/19/2013,8,1.3261
7737,322.375,11/19/2013,9,1.8796
7738,322.4166667,11/19/2013,10,4.8292
7739,322.4583333,11/19/2013,11,3.3572
7740,322.5,11/19/2013,12,3.5523
7741,322.5416667,11/19/2013,13,4.6905
7742,322.5833333,11/19/2013,14,5.2611
7743,322.625,11/19/2013,15,6.6382
7744,322.6666667,11/19/2013,16,5.6182
7745,322.7083333,11/19/2013,17,5.5841
7746,322.75,11/19/2013,18,6.483
7747,322.7916667,11/19/2013,19,4.4342
7748,322.8333333,11/19/2013,20,4.0127
7749,322.875,11/19/2013,21,1.8579
7750,322.9166667,11/19/2013,22,4.187
7751,322.9583333,11/19/2013,23,2.6702
7752,323,11/20/2013,0,2.5294
7753,323.0416667,11/20/2013,1,1.9145
7754,323.0833333,11/20/2013,2,1.222
7755,323.125,11/20/2013,3,2.0825
7756,323.1666667,11/20/2013,4,3.8731
7757,323.2083333,11/20/2013,5,2.1254
7758,323.25,11/20/2013,6,1.8865
7759,323.2916667,11/20/2013,7,1.6112
7760,323.3333333,11/20/2013,8,1.61
7761,323.375,11/20/2013,9,2.8634
7762,323.4166667,11/20/2013,10,1.7513
7763,323.4583333,11/20/2013,11,3.0888
7764,323.5,11/20/2013,12,2.9694
7765,323.5416667,11/20/2013,13,2.3374
7766,323.5833333,11/20/2013,14,1.5419
7767,323.625,11/20/2013,15,2.1182
7768,323.6666667,11/20/2013,16,2.2297
7769,323.7083333,11/20/2013,17,2.0724
7770,323.75,11/20/2013,18,2.9717
7771,323.7916667,11/20/2013,19,4.1709
7772,323.8333333,11/20/2013,20,2.5193
7773,323.875,11/20/2013,21,1.9048
7774,323.9166667,11/20/2013,22,1.8725
7775,323.9583333,11/20/2013,23,4.4258
7776,324,11/21/2013,0,4.5913
7777,324.0416667,11/21/2013,1,3.4413
7778,324.0833333,11/21/2013,2,2.5982
7779,324.125,11/21/2013,3,2.6541
7780,324.1666667,11/21/2013,4,2.89
7781,324.2083333,11/21/2013,5,2.4761
7782,324.25,11/21/2013,6,1.9784
7783,324.2916667,11/21/2013,7,2.0209
7784,324.3333333,11/21/2013,8,1.4073
7785,324.375,11/21/2013,9,2.0043
7786,324.4166667,11/21/2013,10,2.3047
7787,324.4583333,11/21/2013,11,2.3512
7788,324.5,11/21/2013,12,2.0803
7789,324.5416667,11/21/2013,13,2.2609
7790,324.5833333,11/21/2013,14,2.1081
7791,324.625,11/21/2013,15,2.0731
7792,324.6666667,11/21/2013,16,1.7586
7793,324.7083333,11/21/2013,17,1.4977
7794,324.75,11/21/2013,18,0.5831
7795,324.7916667,11/21/2013,19,0.4228
7796,324.8333333,11/21/2013,20,0.3555
7797,324.875,11/21/2013,21,1.1856
7798,324.9166667,11/21/2013,22,1.6085
7799,324.9583333,11/21/2013,23,1.2154
7800,325,11/22/2013,0,2.4264
7801,325.0416667,11/22/2013,1,2.367
7802,325.0833333,11/22/2013,2,2.4298
7803,325.125,11/22/2013,3,1.2644
7804,325.1666667,11/22/2013,4,2.2491
7805,325.2083333,11/22/2013,5,2.3631
7806,325.25,11/22/2013,6,1.3225
7807,325.2916667,11/22/2013,7,0.9816
7808,325.3333333,11/22/2013,8,0.9933
7809,325.375,11/22/2013,9,0.4677
7810,325.4166667,11/22/2013,10,1.1926
7811,325.4583333,11/22/2013,11,0.902
7812,325.5,11/22/2013,12,1.4351
7813,325.5416667,11/22/2013,13,1.943
7814,325.5833333,11/22/2013,14,2.0709
7815,325.625,11/22/2013,15,0.9406
7816,325.6666667,11/22/2013,16,0.59
7817,325.7083333,11/22/2013,17,1.0094
7818,325.75,11/22/2013,18,1.3797
7819,325.7916667,11/22/2013,19,1.5828
7820,325.8333333,11/22/2013,20,2.5544
7821,325.875,11/22/2013,21,3.651
7822,325.9166667,11/22/2013,22,3.5045
7823,325.9583333,11/22/2013,23,4.4658
7824,326,11/23/2013,0,3.4327
7825,326.0416667,11/23/2013,1,1.2427
7826,326.0833333,11/23/2013,2,1.097
7827,326.125,11/23/2013,3,0.5024
7828,326.1666667,11/23/2013,4,0.3541
7829,326.2083333,11/23/2013,5,0.442
7830,326.25,11/23/2013,6,0.8655
7831,326.2916667,11/23/2013,7,0.5763
7832,326.3333333,11/23/2013,8,0.7179
7833,326.375,11/23/2013,9,0.9947
7834,326.4166667,11/23/2013,10,0.8857
7835,326.4583333,11/23/2013,11,1.3441
7836,326.5,11/23/2013,12,0.6984
7837,326.5416667,11/23/2013,13,0.8046
7838,326.5833333,11/23/2013,14,1.0057
7839,326.625,11/23/2013,15,0.9425
7840,326.6666667,11/23/2013,16,0.7171
7841,326.7083333,11/23/2013,17,0.9919
7842,326.75,11/23/2013,18,0.9715
7843,326.7916667,11/23/2013,19,0.9531
7844,326.8333333,11/23/2013,20,0.9518
7845,326.875,11/23/2013,21,1.3724
7846,326.9166667,11/23/2013,22,1.5263
7847,326.9583333,11/23/2013,23,1.0297
7848,327,11/24/2013,0,0.5645
7849,327.0416667,11/24/2013,1,0.7439
7850,327.0833333,11/24/2013,2,0.3628
7851,327.125,11/24/2013,3,0.5984
7852,327.1666667,11/24/2013,4,0.7254
7853,327.2083333,11/24/2013,5,0.809
7854,327.25,11/24/2013,6,1.1967
7855,327.2916667,11/24/2013,7,1.3253
7856,327.3333333,11/24/2013,8,1.6794
7857,327.375,11/24/2013,9,1.3583
7858,327.4166667,11/24/2013,10,1.1733
7859,327.4583333,11/24/2013,11,1.4034
7860,327.5,11/24/2013,12,1.4067
7861,327.5416667,11/24/2013,13,1.1275
7862,327.5833333,11/24/2013,14,1.5274
7863,327.625,11/24/2013,15,1.5084
7864,327.6666667,11/24/2013,16,0.7457
7865,327.7083333,11/24/2013,17,0.9934
7866,327.75,11/24/2013,18,1.0073
7867,327.7916667,11/24/2013,19,0.9103
7868,327.8333333,11/24/2013,20,0.9925
7869,327.875,11/24/2013,21,0.8863
7870,327.9166667,11/24/2013,22,1.9457
7871,327.9583333,11/24/2013,23,2.2845
7872,328,11/25/2013,0,3.6093
7873,328.0416667,11/25/2013,1,3.7175
7874,328.0833333,11/25/2013,2,1.7321
7875,328.125,11/25/2013,3,0.7385
7876,328.1666667,11/25/2013,4,1.9131
7877,328.2083333,11/25/2013,5,2.3579
7878,328.25,11/25/2013,6,1.5073
7879,328.2916667,11/25/2013,7,1.8473
7880,328.3333333,11/25/2013,8,2.3378
7881,328.375,11/25/2013,9,3.0715
7882,328.4166667,11/25/2013,10,2.6273
7883,328.4583333,11/25/2013,11,2.1343
7884,328.5,11/25/2013,12,1.9016
7885,328.5416667,11/25/2013,13,2.1223
7886,328.5833333,11/25/2013,14,3.1721
7887,328.625,11/25/2013,15,2.8308
7888,328.6666667,11/25/2013,16,2.2969
7889,328.7083333,11/25/2013,17,2.1975
7890,328.75,11/25/2013,18,2.0725
7891,328.7916667,11/25/2013,19,1.2788
7892,328.8333333,11/25/2013,20,0.8561
7893,328.875,11/25/2013,21,1.3722
7894,328.9166667,11/25/2013,22,1.4261
7895,328.9583333,11/25/2013,23,1.7775
7896,329,11/26/2013,0,1.4859
7897,329.0416667,11/26/2013,1,1.5757
7898,329.0833333,11/26/2013,2,1.2337
7899,329.125,11/26/2013,3,1.2213
7900,329.1666667,11/26/2013,4,1.4326
7901,329.2083333,11/26/2013,5,0.8347
7902,329.25,11/26/2013,6,1.5456
7903,329.2916667,11/26/2013,7,1.8558
7904,329.3333333,11/26/2013,8,1.6622
7905,329.375,11/26/2013,9,2.1004
7906,329.4166667,11/26/2013,10,2.1901
7907,329.4583333,11/26/2013,11,1.1387
7908,329.5,11/26/2013,12,1.6243
7909,329.5416667,11/26/2013,13,2.7062
7910,329.5833333,11/26/2013,14,2.3792
7911,329.625,11/26/2013,15,2.1253
7912,329.6666667,11/26/2013,16,1.5187
7913,329.7083333,11/26/2013,17,1.8148
7914,329.75,11/26/2013,18,2.5676
7915,329.7916667,11/26/2013,19,3.0755
7916,329.8333333,11/26/2013,20,2.7652
7917,329.875,11/26/2013,21,1.0608
7918,329.9166667,11/26/2013,22,1.0028
7919,329.9583333,11/26/2013,23,0.9222
7920,330,11/27/2013,0,1.2862
7921,330.0416667,11/27/2013,1,1.3927
7922,330.0833333,11/27/2013,2,2.0685
7923,330.125,11/27/2013,3,2.1633
7924,330.1666667,11/27/2013,4,1.9467
7925,330.2083333,11/27/2013,5,1.3275
7926,330.25,11/27/2013,6,1.2066
7927,330.2916667,11/27/2013,7,1.118
7928,330.3333333,11/27/2013,8,1.1089
7929,330.375,11/27/2013,9,0.7504
7930,330.4166667,11/27/2013,10,0.8351
7931,330.4583333,11/27/2013,11,1.1388
7932,330.5,11/27/2013,12,1.228
7933,330.5416667,11/27/2013,13,2.5165
7934,330.5833333,11/27/2013,14,3.7102
7935,330.625,11/27/2013,15,4.4495
7936,330.6666667,11/27/2013,16,5.6081
7937,330.7083333,11/27/2013,17,4.6017
7938,330.75,11/27/2013,18,4.364
7939,330.7916667,11/27/2013,19,3.4342
7940,330.8333333,11/27/2013,20,1.867
7941,330.875,11/27/2013,21,1.5608
7942,330.9166667,11/27/2013,22,1.2069
7943,330.9583333,11/27/2013,23,2.3481
7944,331,11/28/2013,0,1.5198
7945,331.0416667,11/28/2013,1,1.2381
7946,331.0833333,11/28/2013,2,1.4067
7947,331.125,11/28/2013,3,2.1836
7948,331.1666667,11/28/2013,4,2.376
7949,331.2083333,11/28/2013,5,1.3194
7950,331.25,11/28/2013,6,0.9991
7951,331.2916667,11/28/2013,7,1.2419
7952,331.3333333,11/28/2013,8,0.9391
7953,331.375,11/28/2013,9,1.6523
7954,331.4166667,11/28/2013,10,2.3931
7955,331.4583333,11/28/2013,11,2.0199
7956,331.5,11/28/2013,12,2.0495
7957,331.5416667,11/28/2013,13,2.5186
7958,331.5833333,11/28/2013,14,2.1968
7959,331.625,11/28/2013,15,2.1038
7960,331.6666667,11/28/2013,16,2.1577
7961,331.7083333,11/28/2013,17,0.5239
7962,331.75,11/28/2013,18,0.3264
7963,331.7916667,11/28/2013,19,1.1153
7964,331.8333333,11/28/2013,20,1.8292
7965,331.875,11/28/2013,21,1.5545
7966,331.9166667,11/28/2013,22,1.7989
7967,331.9583333,11/28/2013,23,1.5148
